Date,AUDHKD,AUDJPY,AUDSEK,AUDUSD,CADJPY,CADSEK,CHFAUD,CHFHKD,CHFJPY,EURAUD,EURCAD,EURCHF,EURCNY,EURCZK,EURGBP,EURHKD,EURILS,EURJPY,EURNOK,EURNZD,EURRUB,EURSEK,EURSGD,EURUSD,EURZAR,GBPAUD,GBPCAD,GBPCHF,GBPHKD,GBPJPY,GBPNOK,GBPRUB,GBPSEK,GBPSGD,GBPUSD,HKDSEK,HKDSGD,JPYHKD,JPYSEK,NZDSEK,NZDUSD,SGDAUD,SGDCHF,SGDJPY,USDAED,USDARS,USDBRL,USDCAD,USDCHF,USDCLP,USDCNY,USDCOP,USDCZK,USDDKK,USDEGP,USDGBP,USDHKD,USDHUF,USDIDR,USDILS,USDINR,USDISK,USDJPY,USDKRW,USDKWD,USDKZT,USDMXN,USDMYR,USDNOK,USDPEN,USDPHP,USDPKR,USDPLN,USDQAR,USDRON,USDRUB,USDSAR,USDSEK,USDSGD,USDTHB,USDTRY,USDTWD,USDUAH,USDVND,USDZAR
2017-11-26,5.26322,89.67228,6.99433,0.7614,96.29841,7.59309,1.63907,8.53497,141.63067,1.56394,1.51336,1.16837,7.8722,25.433,0.89469,9.3167,3.9893,133.078,9.6972,1.73448,69.712,9.8723,1.6029,1.1931,16.8905,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33349,1.31884,0.16904,0.06,0.08009,6.5844,0.68746,1.11492,0.69098,98.38247,3.672,17.332,3.2327,1.2709,0.97897,633.44,6.5997,2977.8,21.311,6.23548,17.65,0.75037,7.8069,261.38,13498.0,3.5012,64.669,103.17,111.488,1084.11,0.3016,330.15,18.559,4.1155,8.1294,3.2336,50.61,104.98,3.5267,3.76,3.8835,58.367,3.75,8.2746,1.34425,32.63,3.9427,29.953,26.89,22714.0,14.1444
2017-11-27,5.26322,89.67228,6.99433,0.76013,96.29841,7.59309,1.63907,8.53497,141.63067,1.56528,1.51855,1.16779,7.8494,25.441,0.89333,9.282,3.9893,132.155,9.69447,1.71941,69.531,9.86697,1.6018,1.18994,16.3529,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33191,1.31884,0.16904,0.06,0.08009,6.5844,0.69196,1.11492,0.69098,98.38247,3.6727,17.294,3.2275,1.27615,0.98133,637.33,6.5966,2999.9,21.3789,6.25316,17.67,0.7508,7.8005,261.08,13517.0,3.5012,64.4978,102.8,111.063,1089.85,0.3014,330.8,18.5793,4.113,8.14632,3.2318,50.26,105.13,3.5366,3.8384,3.8942,58.4392,3.75,8.29188,1.34622,32.59,3.9042,29.994,26.8,22714.0,13.7498
2017-11-28,5.26322,89.67228,6.99433,0.76005,96.29841,7.59309,1.63907,8.53497,141.63067,1.55853,1.51787,1.16531,7.8241,25.482,0.88664,9.2423,3.9893,132.085,9.7567,1.71733,69.123,9.88517,1.5943,1.18465,16.1863,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.336,1.31884,0.16904,0.06,0.08009,6.5844,0.68969,1.11492,0.69098,98.38247,3.6721,17.345,3.2125,1.28121,0.98362,640.66,6.6076,2991.2,21.508,6.28236,17.7,0.7485,7.80286,262.14,13505.0,3.5012,64.399,103.6,111.494,1082.89,0.3015,331.5,18.5385,4.101,8.23532,3.2287,50.32,105.1,3.5463,3.8384,3.9154,58.3823,3.75,8.34495,1.34581,32.57,3.9626,29.988,26.87,22704.0,13.6635
2017-11-29,5.26322,89.67228,6.99433,0.75692,96.29841,7.59309,1.63907,8.53497,141.63067,1.56533,1.52444,1.16642,7.8359,25.477,0.88344,9.25,3.9893,132.715,9.77547,1.72099,69.379,9.91485,1.5962,1.18492,16.1882,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.3412,1.31884,0.16904,0.06,0.08009,6.5844,0.68832,1.11492,0.69098,98.38247,3.6727,17.406,3.2458,1.28659,0.98435,643.46,6.609,3002.0,21.4995,6.28075,17.71,0.7456,7.80793,263.12,13502.0,3.5012,64.349,103.1,112.004,1080.31,0.3013,330.96,18.5616,4.08,8.24984,3.23,50.24,105.26,3.5449,3.8384,3.9153,58.6179,3.7499,8.36698,1.34719,32.57,3.9522,29.968,27.02,22714.0,13.6623
2017-11-30,5.26322,89.67228,6.99433,0.75568,96.29841,7.59309,1.63907,8.53497,141.63067,1.5732,1.53326,1.17025,7.8547,25.486,0.87973,9.2838,3.9893,133.958,9.90116,1.74309,69.456,9.97146,1.6039,1.18895,16.3166,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.35131,1.31884,0.16904,0.06,0.08009,6.5844,0.68207,1.11492,0.69098,98.38247,3.6722,17.299,3.2724,1.28975,0.98424,647.0,6.6089,3011.0,21.435,6.25845,17.64,0.74002,7.8095,263.1,13524.0,3.5012,64.479,103.0,112.667,1086.76,0.3017,331.15,18.6466,4.0875,8.32739,3.229,50.24,105.18,3.5342,3.6403,3.8992,58.488,3.7499,8.38652,1.3494,32.63,3.9151,29.984,27.04,22704.0,13.7234
2017-12-01,5.26322,89.67228,6.99433,0.76104,96.29841,7.59309,1.63907,8.53497,141.63067,1.55755,1.50538,1.1609,7.8686,25.561,0.88319,9.295,3.9893,133.458,9.87035,1.72669,70.064,9.92301,1.5994,1.18971,16.3121,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.34676,1.31884,0.16904,0.06,0.08009,6.5844,0.68857,1.11492,0.69098,98.38247,3.6725,17.202,3.2578,1.2677,0.97575,647.3,6.6136,2996.3,21.457,6.25434,17.64,0.74252,7.8113,263.87,13524.0,3.5012,64.509,103.3,112.129,1081.97,0.3012,331.15,18.623,4.0875,8.2942,3.2303,50.22,105.18,3.543,3.713,3.8891,58.868,3.7499,8.339,1.34555,32.58,3.9134,29.965,27.07,22699.0,13.6945
2017-12-03,5.26322,89.67228,6.99433,0.76104,96.29841,7.59309,1.63907,8.53497,141.63067,1.55755,1.50538,1.1609,7.8686,25.561,0.88319,9.295,3.9893,133.458,9.87035,1.72669,70.064,9.92301,1.5994,1.18971,16.3121,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.34676,1.31884,0.16904,0.06,0.08009,6.5844,0.68857,1.11492,0.69098,98.38247,3.6725,17.202,3.2578,1.2677,0.97575,647.3,6.6136,2996.3,21.457,6.25434,17.64,0.74216,7.8113,263.87,13524.0,3.5012,64.509,103.3,112.129,1081.97,0.3012,331.15,18.623,4.0875,8.2942,3.2303,50.22,105.18,3.543,3.713,3.8891,58.868,3.7499,8.339,1.34555,32.58,3.9134,29.965,27.07,22699.0,13.6945
2017-12-04,5.26322,89.67228,6.99433,0.76008,96.29841,7.59309,1.63907,8.53497,141.63067,1.56126,1.50502,1.16873,7.855,25.59,0.88057,9.2766,3.9893,133.512,9.87848,1.72969,69.698,9.9916,1.5987,1.18679,16.0219,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.34759,1.31884,0.16904,0.06,0.08009,6.5844,0.686,1.11492,0.69098,98.38247,3.6728,17.322,3.2439,1.26822,0.98481,647.5,6.6184,2987.0,21.5608,6.27006,17.66,0.74206,7.8171,264.21,13523.0,3.5012,64.369,103.35,112.494,1084.83,0.3016,332.71,18.6128,4.06,8.3235,3.228,50.62,105.2,3.5453,3.6403,3.898,58.7767,3.7499,8.41942,1.34725,32.58,3.8754,30.016,27.21,22699.0,13.5022
2017-12-05,5.26322,89.67228,6.99433,0.76046,96.29841,7.59309,1.63907,8.53497,141.63067,1.55531,1.50108,1.16735,7.8286,25.638,0.88152,9.2446,3.9893,133.175,9.76601,1.71974,69.454,9.89162,1.5936,1.18285,15.898,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.34185,1.31884,0.16904,0.06,0.08009,6.5844,0.68758,1.11492,0.69098,98.38247,3.6721,17.279,3.2412,1.26911,0.98679,652.88,6.6169,2991.1,21.668,6.29023,17.69,0.74524,7.81543,265.33,13516.0,3.5012,64.3936,103.4,112.588,1085.06,0.3015,333.06,18.764,4.066,8.2558,3.2328,50.6,105.1,3.5583,3.6403,3.9011,58.795,3.75,8.36226,1.34734,32.6,3.84,29.972,27.09,22704.0,13.4445
2017-12-06,5.26322,89.67228,6.99433,0.75617,96.29841,7.59309,1.63907,8.53497,141.63067,1.56053,1.50941,1.16759,7.8065,25.614,0.88214,9.2199,3.9893,132.46,9.75382,1.71643,69.781,9.94062,1.5922,1.18026,15.9529,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33792,1.31884,0.16904,0.06,0.08009,6.5844,0.68715,1.11492,0.69098,98.38247,3.6721,17.232,3.2354,1.27905,0.98922,653.48,6.6135,3005.0,21.7068,6.30389,17.75,0.74743,7.8118,266.05,13538.0,3.5012,64.519,103.65,112.238,1092.11,0.3012,333.83,18.8567,4.073,8.26478,3.2303,50.67,105.27,3.5682,3.6403,3.9194,59.171,3.75,8.42233,1.34896,32.61,3.8498,29.991,27.09,22704.0,13.5177
2017-12-07,5.26322,89.67228,6.99433,0.75116,96.29841,7.59309,1.63907,8.53497,141.63067,1.56745,1.51339,1.17072,7.7934,25.557,0.87366,9.1933,3.9893,133.161,9.78841,1.72424,69.629,9.98874,1.5908,1.17754,16.1647,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.3477,1.31884,0.16904,0.06,0.08009,6.5844,0.68281,1.11492,0.69098,98.38247,3.6722,17.257,3.2904,1.28523,0.99413,655.0,6.6172,3009.2,21.698,6.31925,17.75,0.74201,7.80712,267.24,13550.0,3.5012,64.559,104.45,113.082,1091.87,0.30195,334.3,18.9462,4.086,8.31203,3.2333,50.62,105.27,3.573,3.6403,3.9281,59.211,3.75,8.48247,1.35071,32.61,3.8639,30.007,27.09,22700.0,13.7196
2017-12-08,5.26322,89.67228,6.99433,0.75075,96.29841,7.59309,1.63907,8.53497,141.63067,1.56405,1.50838,1.16807,7.7919,25.548,0.8793,9.1864,3.9893,133.538,9.75945,1.72121,69.572,9.93832,1.5889,1.17686,16.0689,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33849,1.31884,0.16904,0.06,0.08009,6.5844,0.68358,1.11492,0.69098,98.38247,3.6718,17.259,3.2916,1.2841,0.99254,655.4,6.6198,3008.0,21.701,6.3188,17.75,0.74711,7.8038,266.58,13545.0,3.5012,64.469,104.4,113.386,1091.35,0.30175,334.65,18.921,4.087,8.2859,3.2335,50.45,105.7,3.5682,3.6403,3.9244,59.087,3.7498,8.44175,1.35173,32.6,3.836,30.012,27.09,22709.0,13.6498
2017-12-10,5.26322,89.67228,6.99433,0.75075,96.29841,7.59309,1.63907,8.53497,141.63067,1.56405,1.50838,1.16807,7.7919,25.548,0.8793,9.1864,3.9893,133.538,9.75945,1.72121,69.572,9.93832,1.5889,1.17686,16.0689,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33849,1.31884,0.16904,0.06,0.08009,6.5844,0.68358,1.11492,0.69098,98.38247,3.6718,17.259,3.2916,1.2841,0.99254,655.4,6.6198,3008.0,21.701,6.3188,17.75,0.74703,7.8038,266.58,13545.0,3.5012,64.469,104.4,113.386,1091.35,0.30175,334.65,18.921,4.087,8.2859,3.2335,50.45,105.7,3.5682,3.6403,3.9244,59.087,3.7498,8.44175,1.35173,32.6,3.836,30.012,27.09,22709.0,13.6498
2017-12-11,5.26322,89.67228,6.99433,0.7527,96.29841,7.59309,1.63907,8.53497,141.63067,1.56372,1.51347,1.16737,7.791,25.593,0.8823,9.1904,3.9893,133.655,9.86447,1.70384,69.296,10.00004,1.5906,1.17728,16.015,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33403,1.31884,0.16904,0.06,0.08009,6.5844,0.69092,1.11492,0.69098,98.38247,3.672,17.229,3.3047,1.28555,0.99159,655.75,6.6174,3012.0,21.7484,6.32067,17.81,0.74961,7.8066,266.99,13550.0,3.5012,64.3987,104.3,113.538,1087.27,0.302,335.35,19.0492,4.075,8.37425,3.2335,50.31,106.64,3.5659,3.6403,3.9308,58.905,3.7499,8.49407,1.35109,32.58,3.8303,30.017,27.09,22699.0,13.6038
2017-12-12,5.26322,89.67228,6.99433,0.75519,96.29841,7.59309,1.63907,8.53497,141.63067,1.55383,1.51088,1.16381,7.7715,25.617,0.88137,9.1625,3.9893,133.261,9.79,1.69282,69.458,9.8841,1.5872,1.17361,16.041,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33144,1.31884,0.16904,0.06,0.08009,6.5844,0.69322,1.11492,0.69098,98.38247,3.6721,17.326,3.3062,1.28728,0.99162,653.48,6.6215,3024.2,21.8241,6.34061,17.75,0.75107,7.8066,267.21,13567.0,3.5012,64.5789,105.07,113.541,1090.99,0.3018,334.6,19.1816,4.077,8.34059,3.2272,50.46,108.95,3.5854,3.6403,3.9417,59.2417,3.75,8.42021,1.35239,32.59,3.8461,30.013,27.16,22700.0,13.6602
2017-12-13,5.26322,89.67228,6.99433,0.763,96.29841,7.59309,1.63907,8.53497,141.63067,1.54974,1.51552,1.16599,7.8271,25.657,0.88166,9.2287,3.9893,133.253,9.83338,1.68526,69.278,9.94621,1.5913,1.18256,15.9052,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.3412,1.31884,0.16904,0.06,0.08009,6.5844,0.7016,1.11492,0.69098,98.38247,3.6725,17.277,3.3097,1.2815,0.98609,645.76,6.6127,3008.2,21.6939,6.294,17.76,0.7456,7.8032,265.79,13578.0,3.5012,64.3347,104.48,112.684,1083.13,0.3017,335.36,19.0068,4.085,8.31704,3.2288,50.48,108.95,3.565,3.6403,3.9138,58.5487,3.75,8.41066,1.34618,32.51,3.8124,30.016,27.25,22700.0,13.4494
2017-12-14,5.26322,89.67228,6.99433,0.76571,96.29841,7.59309,1.63907,8.53497,141.63067,1.53627,1.50599,1.16416,7.7748,25.693,0.87636,9.1858,3.9893,132.226,9.76282,1.68544,69.141,9.93167,1.5837,1.17653,15.8857,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.34238,1.31884,0.16904,0.06,0.08009,6.5844,0.69794,1.11492,0.69098,98.38247,3.6717,17.413,3.3416,1.28012,0.98952,638.1,6.609,2991.0,21.8405,6.327,17.83,0.74495,7.80784,267.01,13573.0,3.5012,64.329,104.98,112.375,1087.57,0.30185,335.1,19.1105,4.083,8.29723,3.2383,50.4,109.55,3.5888,3.6398,3.9315,58.7875,3.7498,8.4404,1.34618,32.49,3.8849,30.001,27.39,22704.0,13.5
2017-12-15,5.26322,89.67228,6.99433,0.76414,96.29841,7.59309,1.63907,8.53497,141.63067,1.53384,1.50861,1.16327,7.7642,25.668,0.882,9.1772,3.9893,132.298,9.84852,1.67904,69.116,10.00502,1.5826,1.1749,15.396,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33173,1.31884,0.16904,0.06,0.08009,6.5844,0.69911,1.11492,0.69098,98.38247,3.6716,17.488,3.2944,1.2858,0.99003,636.0,6.6087,2993.0,21.847,6.3351,17.76,0.7509,7.8097,267.25,13575.0,3.5012,64.07,105.35,112.577,1087.45,0.3016,335.49,19.126,4.078,8.3806,3.2921,50.38,109.7,3.5767,3.6398,3.9279,58.839,3.75,8.5137,1.3477,32.49,3.859,29.946,27.646,22699.0,13.1387
2017-12-17,5.26322,89.67228,6.99433,0.76414,96.29841,7.59309,1.63907,8.53497,141.63067,1.53384,1.50861,1.16327,7.7642,25.668,0.882,9.1772,3.9893,132.298,9.84852,1.67904,69.116,10.00502,1.5826,1.1749,15.396,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33173,1.31884,0.16904,0.06,0.08009,6.5844,0.69911,1.11492,0.69098,98.38247,3.6716,17.488,3.2944,1.2858,0.99003,636.0,6.6087,2993.0,21.847,6.3351,17.76,0.75087,7.8097,267.25,13575.0,3.5012,64.07,105.35,112.577,1087.45,0.3016,335.49,19.126,4.078,8.3806,3.2921,50.38,109.7,3.5767,3.6398,3.9279,58.839,3.75,8.5137,1.3477,32.49,3.859,29.946,27.646,22699.0,13.1387
2017-12-18,5.26322,89.67228,6.99433,0.76656,96.29841,7.59309,1.63907,8.53497,141.63067,1.53691,1.51555,1.16147,7.7952,25.684,0.88051,9.2073,3.9893,132.628,9.84812,1.68456,69.034,9.93606,1.5876,1.17826,15.0072,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.338,1.31884,0.16904,0.06,0.08009,6.5844,0.69935,1.11492,0.69098,98.38247,3.6723,17.54,3.292,1.28635,0.9857,621.5,6.6149,2975.0,21.7955,6.3161,17.76,0.74738,7.8138,265.58,13580.0,3.5012,64.18,105.15,112.553,1084.47,0.30185,335.49,19.059,4.08,8.35783,3.2762,50.46,109.7,3.5684,3.6398,3.9146,58.593,3.7498,8.43355,1.34749,32.64,3.8295,30.003,27.79,22713.0,12.7288
2017-12-19,5.26322,89.67228,6.99433,0.76596,96.29841,7.59309,1.63907,8.53497,141.63067,1.54566,1.52472,1.16612,7.8201,25.664,0.88448,9.2549,3.9893,133.642,9.8828,1.69659,69.534,9.9506,1.5941,1.18415,15.0518,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33869,1.31884,0.16904,0.06,0.08009,6.5844,0.69786,1.11492,0.69098,98.38247,3.6714,17.599,3.2897,1.28769,0.98481,622.5,6.6034,2965.0,21.6778,6.28468,17.75,0.747,7.81579,264.12,13575.0,3.5012,64.05,105.45,112.853,1083.72,0.302,335.49,19.2076,4.079,8.33999,3.2772,50.25,110.04,3.5452,3.6403,3.8982,58.694,3.7498,8.3963,1.3465,32.68,3.8321,29.967,27.88,22700.0,12.7115
2017-12-20,5.26322,89.67228,6.99433,0.76661,96.29841,7.59309,1.63907,8.53497,141.63067,1.54847,1.52305,1.17134,7.8103,25.677,0.88777,9.2867,3.9893,134.563,9.98255,1.69461,69.636,9.96585,1.595,1.18724,15.1244,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33722,1.31884,0.16904,0.06,0.08009,6.5844,0.70048,1.11492,0.69098,98.38247,3.6721,17.733,3.2975,1.2832,0.98651,619.63,6.577,2955.0,21.6309,6.26999,17.76,0.74782,7.8224,263.38,13573.0,3.5012,64.11,105.0,113.346,1079.45,0.3018,335.7,19.2291,4.071,8.41085,3.2629,50.27,110.26,3.5408,3.6403,3.8917,58.6955,3.7498,8.3953,1.34334,32.7,3.819,29.988,27.84,22699.0,12.759
2017-12-21,5.26322,89.67228,6.99433,0.77,96.29841,7.59309,1.63907,8.53497,141.63067,1.54077,1.51155,1.17315,7.8139,25.694,0.88656,9.277,3.9893,134.501,9.91375,1.69067,69.276,9.93703,1.5946,1.18661,15.1172,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33833,1.31884,0.16904,0.06,0.08009,6.5844,0.70172,1.11492,0.69098,98.38247,3.6718,17.916,3.3081,1.27382,0.9887,620.18,6.5832,2962.3,21.656,6.27303,17.76,0.7472,7.81817,262.87,13555.0,3.5012,64.009,105.55,113.349,1079.31,0.3018,334.1,19.453,4.076,8.35511,3.2632,50.17,110.35,3.5345,3.6398,3.9002,58.408,3.7498,8.37467,1.34412,32.69,3.8154,29.965,27.86,22704.0,12.7497
2017-12-22,5.26322,89.67228,6.99433,0.77025,96.29841,7.59309,1.63907,8.53497,141.63067,1.53291,1.50612,1.17137,7.7988,25.742,0.88779,9.2723,3.9893,134.388,9.8645,1.68888,69.191,9.86674,1.5912,1.186,14.9281,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.3361,1.31884,0.16904,0.06,0.08009,6.5844,0.70201,1.11492,0.69098,98.38247,3.672,18.039,3.3367,1.2722,0.98755,621.86,6.5749,2956.0,21.698,6.27363,17.75,0.74845,7.8164,262.81,13558.0,3.5012,64.009,105.85,113.256,1076.24,0.3017,332.55,19.726,4.077,8.3146,3.2312,49.99,110.35,3.5339,3.6403,3.9076,58.3469,3.75,8.3159,1.34276,32.73,3.8143,29.886,27.93,22700.0,12.5835
2017-12-24,5.26322,89.67228,6.99433,0.77025,96.29841,7.59309,1.63907,8.53497,141.63067,1.53291,1.50612,1.17137,7.7988,25.742,0.88779,9.2723,3.9893,134.388,9.8645,1.68888,69.191,9.86674,1.5912,1.186,14.9281,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.3361,1.31884,0.16904,0.06,0.08009,6.5844,0.70201,1.11492,0.69098,98.38247,3.672,18.039,3.3367,1.2722,0.98755,621.86,6.5749,2956.0,21.698,6.27363,17.75,0.74848,7.8164,262.81,13558.0,3.5012,64.009,105.85,113.256,1076.24,0.3017,332.55,19.726,4.077,8.3146,3.2312,49.99,110.35,3.5339,3.6403,3.9076,58.3469,3.75,8.3159,1.34276,32.73,3.8143,29.886,27.93,22700.0,12.5835
2017-12-25,5.26322,89.67228,6.99433,0.77183,96.29841,7.59309,1.63907,8.53497,141.63067,1.53738,1.50892,1.17332,7.7631,25.711,0.88751,9.2728,3.9893,134.498,9.86259,1.68976,68.94,9.86937,1.5952,1.18715,14.9565,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.3372,1.31884,0.16904,0.06,0.08009,6.5844,0.70195,1.11492,0.69098,98.38247,3.672,18.039,3.3367,1.27148,0.98838,621.86,6.5397,2956.0,21.651,6.26944,17.75,0.74783,7.8141,262.49,13560.0,3.5012,64.045,105.85,113.294,1075.76,0.3016,333.67,19.725,4.077,8.3081,3.2312,49.92,110.35,3.5337,3.6398,3.8994,57.9977,3.7499,8.31253,1.34363,32.69,3.8027,29.899,27.93,22710.0,12.5978
2017-12-26,5.26322,89.67228,6.99433,0.77249,96.29841,7.59309,1.63907,8.53497,141.63067,1.53518,1.50454,1.17335,7.7619,25.71,0.88677,9.2628,3.9893,134.241,9.85032,1.68632,68.293,9.8982,1.5929,1.186,14.8326,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33735,1.31884,0.16904,0.06,0.08009,6.5844,0.70313,1.11492,0.69098,98.38247,3.6721,18.31,3.3108,1.26871,0.98935,618.65,6.5379,2957.4,21.649,6.27617,17.77,0.74775,7.80982,262.58,13560.0,3.5012,64.039,105.75,113.19,1074.59,0.3018,332.4,19.8648,4.083,8.30508,3.236,49.91,109.84,3.5372,3.6398,3.9056,57.636,3.7499,8.3495,1.34316,32.76,3.8055,29.933,27.81,22689.0,12.4982
2017-12-27,5.26322,89.67228,6.99433,0.7766,96.29841,7.59309,1.63907,8.53497,141.63067,1.53186,1.50558,1.17273,7.8014,25.667,0.88765,9.2929,3.9893,134.787,9.83257,1.68515,68.536,9.8332,1.594,1.18983,14.5937,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.33994,1.31884,0.16904,0.06,0.08009,6.5844,0.70603,1.11492,0.69098,98.38247,3.6728,18.429,3.3147,1.266,0.98559,615.84,6.5559,2973.3,21.5687,6.25579,17.76,0.7463,7.81009,260.41,13559.0,3.5012,64.109,105.25,113.233,1073.31,0.3017,331.71,19.6937,4.081,8.2627,3.2395,49.99,110.35,3.5201,3.6403,3.9014,57.7406,3.75,8.2655,1.34,32.77,3.8139,29.919,27.95,22709.0,12.263
2017-12-28,5.26322,89.67228,6.99433,0.77951,96.29841,7.59309,1.63907,8.53497,141.63067,1.53137,1.50033,1.16835,7.7985,25.56,0.88883,9.3309,3.9893,134.769,9.84819,1.68491,68.713,9.84496,1.5968,1.19383,14.7524,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.3429,1.31884,0.16904,0.06,0.08009,6.5844,0.70842,1.11492,0.69098,98.38247,3.6723,19.159,3.3119,1.25686,0.97838,614.4,6.5334,2982.0,21.405,6.2359,17.76,0.74466,7.81578,259.45,13559.0,3.5012,64.07,104.55,112.882,1069.09,0.3016,330.97,19.7022,4.065,8.2505,3.2352,49.99,110.35,3.4996,3.6413,3.8952,57.537,3.75,8.24625,1.33796,32.67,3.7789,29.818,28.135,22709.0,12.3498
2017-12-29,5.26322,89.67228,6.99433,0.78084,96.29841,7.59309,1.63907,8.53497,141.63067,1.53098,1.50454,1.16827,7.8048,25.528,0.8885,9.3714,3.9893,135.168,9.83918,1.69029,69.189,9.81507,1.6028,1.1994,14.8259,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.35009,1.31884,0.16904,0.06,0.08009,6.5844,0.70931,1.11492,0.69098,98.38247,3.6725,18.593,3.3119,1.2577,0.97409,614.65,6.5062,2981.0,21.276,6.20201,17.77,0.74069,7.8114,258.81,13565.0,3.5012,63.83,103.37,112.614,1065.87,0.3012,332.7,19.647,4.044,8.1955,3.2365,49.98,110.35,3.4804,3.6398,3.896,57.657,3.7498,8.1785,1.33632,32.54,3.7914,29.66,28.135,22699.0,12.3572
2017-12-31,5.26322,89.67228,6.99433,0.78084,96.29841,7.59309,1.63907,8.53497,141.63067,1.53098,1.50454,1.16827,7.8048,25.528,0.8885,9.3714,3.9893,135.168,9.83918,1.69029,69.189,9.81507,1.6028,1.1994,14.8259,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.35009,1.31884,0.16904,0.06,0.08009,6.5844,0.70931,1.11492,0.69098,98.38247,3.6725,18.593,3.3119,1.2577,0.97409,614.65,6.5062,2981.0,21.276,6.20201,17.77,0.74046,7.8114,258.81,13565.0,3.5012,63.83,103.37,112.614,1065.87,0.3012,332.7,19.647,4.044,8.1955,3.2365,49.98,110.35,3.4804,3.6398,3.896,57.657,3.7498,8.1785,1.33632,32.54,3.7914,29.66,28.135,22699.0,12.3572
2018-01-01,5.26322,89.67228,6.99433,0.78143,96.29841,7.59309,1.63907,8.53497,141.63067,1.53708,1.50771,1.1706,7.817,25.509,0.88846,9.3863,3.9893,135.279,9.83128,1.69204,69.552,9.81458,1.605,1.20138,14.9085,1.81947,1.67769,1.12298,9.68261,162.89572,12.40295,94.50684,12.54455,1.63108,1.3514,1.31884,0.16904,0.06,0.08009,6.5844,0.70978,1.11492,0.69098,98.38247,3.6728,18.593,3.3119,1.25532,0.97369,614.65,6.5062,2981.0,21.225,6.19422,17.77,0.73997,7.8126,257.94,13563.0,3.5012,63.675,103.37,112.586,1065.88,0.302,332.7,19.6474,4.044,8.18446,3.2365,49.91,109.45,3.4729,3.6413,3.887,57.9506,3.7498,8.16868,1.33627,32.53,3.7888,29.709,28.135,22699.0,12.4049
